Event ID,Auth Code,Event Timestamp,Req Date Time,Opt ID,Enrolment Reference ID,Aua,Sa,Asa,Auth Result,Error Code,Sub Error Code,Auth Duration,Auth Type,Registered Device Software ID,Registered Device Software Version,Device Provider ID,Model ID,Device Code,Cert Expiry Date,Device Meta Data,Pid Size,Face Match Score,Face Match Type,Face Sdk Version,Face Used,Face Fusion Done,Fdc,Finger Match Threshold,Fmr Sdk Version,Finger Match Score,Fmr Count,Fir Count,Finger Fusion Performed,Idc,Iris Fusion Performed,Location State Code,Location District Code,Resident State Code,Resident District Code,Otp Identifier,Server ID,Kafka Source Timestamp
d5aaf423-ebf8-498f-b686-3c8da56ad79c,9e3762c5b2d34aaf8839ae46c9a4f36f,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",G1_BLG_358,caab76dc-c7d3-47bc-bed6-89ab75717515,840000,840000,2000,y,,,37,O,,,,,,20280813,0,108,0,,,0,0,,0,,0,0,0,0,,0,,,29,540,daaf6db6c7da3696fc65053cffcb9b2795ce482c,uid-auth-server-prod-ceph-5f8d7877f-g8x9v,"18/4/2026, 9:23 PM"
ddb57626-7345-42fe-93df-77a3ba33ee9d,10a49d0bceb24381ae361df2c509674f,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",IPPBWB_1409730,56360a16-f037-4023-8b48-392cd8243c26,340000,340000,1200,y,,,148,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,fc938cc9-29fd-406b-98c8-baa9d9b92e33,20280813,0,9856,0,,,0,0,,34,v3.4.15,156,1,1,0,,0,,,19,319,,uid-auth-server-oaep-5774f8fc8c-nl9rp,"18/4/2026, 9:23 PM"
a5a7274f-1d7c-42bd-8e1c-188c931228ec,7190e80608c84366966089d8953561c2,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",UP_CSC_UCL_NS324382,7af647f4-9391-4aa0-b5a8-c45959d603ff,1200000,1200000,100,y,,,136,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,9f5885a1-2787-44a7-a2b1-bedae2f5a2fd,20280813,0,9068,0,,,0,0,,34,v3.4.15,266,1,1,0,,0,,,9,126,,uid-auth-server-6d4ff9f7b6-pdhfr,"18/4/2026, 9:23 PM"
f3f61efa-6274-4c33-bd1c-c0260fb57059,531069fd72924f93adfa1b39eb56a413,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",MH_PHD_ST_NC030624,59c3dcb3-db49-4cb8-ba08-01ab299279f4,650000,PBATS10001,1800,y,,,97,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,351,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,27,2731,,uid-auth-server-mndc-prod-ceph-66bf4f4674-szxmb,"18/4/2026, 9:23 PM"
2ae9c51e-87df-4831-a1d5-21d2a5028e86,021478488a7141668da613c31bc91889,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",CSC_RJ_AJ_NO119633,d9860f74-4060-46cd-a18d-68fdc661dfe3,23000100,23000100,100,y,,,120,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,b871036e-0e5b-4796-af75-ac5c9021a32c,20280813,0,9036,0,,,0,0,,34,v3.4.15,90,1,1,0,,0,,,8,91,,uid-auth-server-prod-rmq2-54954d7586-fvqs9,"18/4/2026, 9:23 PM"
3e299866-166a-4e40-bf42-5048dcf3d3b8,ca6d1eb66d4346e2b0cb506812d36afe,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",IPPBBI_1339250,cdbaa99e-8074-4986-8d2e-3cbc62c4e2be,340000,340000,1200,y,,,260,F,RENESAS.ACPL.001,1.3.5,STARTEK.ACPL,FM220U L1,c93c827f-b2de-4719-a7e8-450d9eadf3fb,20280813,0,11796,0,,,0,0,,34,v3.4.15,150,1,1,0,,0,,,10,232,,uid-auth-server-oaep-5774f8fc8c-6q4k2,"18/4/2026, 9:23 PM"
60cc101e-4bad-4218-8bb0-21af6a2acd05,08919d75b66b441ca263a270fb9a0974,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",RJ_BS_0516_NS893485,4e1747c9-3ec0-40c3-92a2-25cb98e42524,2980000,2980000,1200,y,,,44,O,,,,,,20250923,0,189,0,,,0,0,,0,,0,0,0,0,,0,,,8,93,23597652aa96a62a97877e3f17047f74529ec4ff,uid-auth-server-prod-rmq4-hsm24-bcd47bbff-g8pr2,"18/4/2026, 9:23 PM"
c66878b5-fbfc-4466-9dfc-ddef9cc3d437,4a3fb0e715b44bcbb6f967d343d77c31,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",DOW_RJ_SA_NS660258,2f7b15ef-6224-48b7-9def-e443b9e8794a,340000,340000,1200,y,,,217,IO,,,,,,,,205258,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,8,810,d3e6acd3e4b34d8a8dbb27696cdb9ac1,,"18/4/2026, 9:23 PM"
f35939f9-f103-4d48-878a-cdf022593513,edbfe3f3bd224d2b86eab260d74bb2c7,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",CSC_PBU_LU_NS817460,095114e7-0032-4705-8b8e-08f1af4728f1,70000,70000,100,y,,,97,PO,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3336,327,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,3,39,656fb80f5602d48bffe08e00f530a454be971930,uid-auth-server-prod-rmq4-hsm24-bcd47bbff-nm7f6,"18/4/2026, 9:23 PM"
9ac3cd70-1fcd-481e-9092-6208b928cb67,97b632377dd24d1db1e9d423b8d9d4b0,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",IPPBGJ_1213021,9537f918-1f44-45cc-88c9-6c40ee2c7a22,340000,340000,1200,y,,,158,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,04e573ce-5718-4b7e-a78c-314727297208,20280813,0,10320,0,,,0,0,,34,v3.4.15,149,1,1,0,,0,,,24,452,,uid-auth-server-oaep-5774f8fc8c-xsld9,"18/4/2026, 9:23 PM"
bb93b28a-a933-4615-86b2-cefd8bbef21a,ed64be89e5a648909a84f6b4bc52b90b,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",MP_0515D_SI_NS796207,0a2d7f39-8a60-4264-aa96-96b1e2b0e05d,2260000,2260000,900,y,,,52,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,502,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,23,446,,uid-auth-server-mndc-prod-rmq4-78f8d64c9f-mft4v,"18/4/2026, 9:23 PM"
b6373d5d-bd5a-4393-840b-ccd08772a0a8,5d403bed56a641f2a958cd96b5fa3b5d,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",IPPBMP_1541019,fd41b41d-ebf9-490c-bc74-5c0ec7ae850a,340000,340000,1200,y,,,177,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,502285ec-2692-4ae9-81d6-e40c38125faf,20280813,0,9112,0,,,0,0,,34,v3.4.15,134,1,1,0,,0,,,23,448,,uid-auth-server-oaep-5774f8fc8c-zsdc2,"18/4/2026, 9:23 PM"
8f8e157f-dbeb-45c8-9c0d-5bc4ddf1a55a,2f24920169884c9cafd292b5a092706c,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",MANK_GOVSRJPR,44aac7c1-96ae-48b8-a7c6-7ffac26bc6ba,1110000,1110000,100,y,,,72,F,VTK.RENESAS.001,1.1.4,LINKWELL.LTPL,VTK.L1.V400,1009f9c6-2f9b-4218-95c8-f1c3b5e7d3a8,20280813,0,11406,0,,,0,0,,34,v3.4.15,150,1,1,0,,0,,,22,403,,uid-auth-server-mndc-prod-rmq4-78f8d64c9f-nvxbc,"18/4/2026, 9:23 PM"
7a0fbc97-63e9-4a31-a6cd-6314415304f0,fdca2d0e0f514037968c6fa3e458067f,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",IPPBRJ_1282897,aad37ea5-40a9-406c-81df-6d859c6fec3b,650000,PBATS10001,1800,y,,,43,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,449,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,8,114,,uid-auth-server-mndc-prod-rmq4-78f8d64c9f-6n8kr,"18/4/2026, 9:23 PM"
5cb96528-ebf5-476d-a931-45e3b2f735ab,ddd872601311465aa3f1e45246947e62,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",ALBR0525,138dc7aa-0cdf-4916-b5f1-b50f211c15f9,2590000,2590000,500,y,,,36,O,,,,,,20280813,0,193,0,,,0,0,,0,,0,0,0,0,,0,,,21,368,66d5fad3fcb64dbe060bede536b8b6c8628a0750,uid-auth-server-mndc-prod-rmq1-546b65fc59-d5qcq,"18/4/2026, 9:23 PM"
adc8d80c-aa45-4304-8867-87c8a3f20b23,a811702c95814733b7fede6de046d3f8,"18/4/2026, 9:23 PM","7/1/2026, 10:25 AM",IPPBOD_1566507,a2c087d6-b139-4748-8048-8668dbd2e1ba,650000,PBATS10001,1800,y,,,241,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,,3318,591,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,,,,,"18/4/2026, 9:23 PM"
d73576d2-961f-412a-aef3-dacba2ebd7eb,58e2e8a440b547f392c76e9ea512e032,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",UP_CSC_UCL_NO111121,7a0bdef6-0274-4b92-a1b1-2968ff72d36a,60000,60000,100,y,,,143,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,0d40d378-d8df-4270-bbcc-df660e7804a3,20280813,0,10512,0,,,0,0,,34,v3.4.15,296,1,1,0,,0,,,9,134,,uid-auth-server-6d4ff9f7b6-pdhfr,"18/4/2026, 9:23 PM"
07a1f153-8a3e-48ed-86d8-8ac1d10f2640,aa7ee43bc9bf454db9a1f7d621fa27b0,"18/4/2026, 9:23 PM","18/4/2026, 9:23 PM",IPPBRJ_1282897,aad37ea5-40a9-406c-81df-6d859c6fec3b,650000,PBATS10001,1800,y,,,132,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,426,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,8,114,,uid-auth-server-mndc-77ff45558c-jqzvz,"18/4/2026, 9:23 PM"
f3b53361-55ea-4924-b0df-a6b2879e8a78,d3ee68e40cf64c308f11e57d35e8294e,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",UP_BOIO_NS880064,5cc08474-4d2a-4658-bbd6-526d2e2d0552,2980000,2980000,1200,y,,,43,O,,,,,,20250923,0,189,0,,,0,0,,0,,0,0,0,0,,0,,,9,156,9f20723273b6ffa18061696fa419a70e80fef96a,uid-auth-server-mndc-77ff45558c-jqzvz,"18/4/2026, 9:24 PM"
f8abe1cf-3113-419b-8a59-17a0c76201fa,2d04fe55727942d8a5435c3ac29972c8,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",OCSR6261,286448ce-3899-4b36-91a6-012c97df9c9a,70000,70000,100,y,,,136,FO,NXP.IDEMIA.001,1.1.4,Morpho.SmartChip,CBME3RD,c0338ccb-f75b-4c4c-b03d-28a2a20c9a52,20280813,0,11570,0,,,0,0,,34,v3.4.15,148,1,1,0,,0,,,21,366,57a1e0366199ddfd8e4dc9c7e495f48e01968adc,uid-auth-server-mndc-prod-ceph-66bf4f4674-xlb4r,"18/4/2026, 9:24 PM"
e2bf767a-ce10-4f5a-910e-0f6e0d2ef262,39fc53d3df5c47dda59ebdc11ed92db1,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",IPPBTN_1366743,e604283f-bd95-4649-b7c9-743fb0531c6b,340000,340000,1200,y,,,159,F,RENESAS.ACPL.001,1.3.5,STARTEK.ACPL,FM220U L1,d6908b7f-df59-4e70-99b9-4608a26b94da,20280813,0,10908,0,,,0,0,,34,v3.4.15,270,1,1,0,,0,,,33,585,,uid-auth-server-oaep-5774f8fc8c-zsdc2,"18/4/2026, 9:24 PM"
b08b3350-cce6-4538-9a5f-aab87682eca6,81e675f5e6a74fb4a42dc4de5f6681e8,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",21118006NAGARIUR_CTR,084a9156-4c43-4334-bd9c-187344df46e1,210000,PGVWV24263,1100,y,,,49,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3362,499,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,28,516,,uid-auth-server-mndc-prod-rmq4-78f8d64c9f-cpcpm,"18/4/2026, 9:24 PM"
e6867758-84f4-4311-9033-691ca74b009b,085c1f773e9949e495afaae0258d58b3,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",10690551YSRTM_KRI,5f4e98cd-9bbf-4560-98a5-5a3bc2bf37c5,210000,PGVWV24263,1100,y,,,75,O,,,,,,20250923,0,65,0,,,0,0,,0,,0,0,0,0,,0,,,28,2816,448f5958ded4c6311859ce2b5fca93b6db448f49,uid-auth-server-mndc-prod-rmq1-546b65fc59-9gg44,"18/4/2026, 9:24 PM"
dcf4b499-f460-4338-af00-26a611f013d8,87c629f51615435e818627e0687fde87,"18/4/2026, 9:24 PM","7/1/2026, 5:00 PM",G1_BLG_190,f0fe114c-2a5b-4640-9d6d-97db6928fb23,230000,230000,100,y,,,317,F,,,,,,20250923,,12596,0,,,0,0,,34,v3.4.15,52,1,1,0,,0,,,,,,,"18/4/2026, 9:24 PM"
bf83d139-4571-473d-844f-4a6d40a37b47,25175290f7014c5ab49247dc19a8f9a1,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",10690158GVD_KRI,452d9545-295e-4105-8006-02ee0ac57bfd,210000,PGVWV24263,1100,y,,,90,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3362,509,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,28,2816,,uid-auth-server-mndc-prod-rmq2-694dd857-5tcx7,"18/4/2026, 9:24 PM"
9b941508-d88f-4aee-b6c3-1ea33e8add47,f86ca4a2355242abb535384cd879bf86,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",MH_DOP_GA_NS874594,ece37c6e-afd2-46f4-a60e-c74db5ecddab,2980000,2980000,1200,n,400,,35,O,,,,,,20250923,0,189,0,,,0,0,,0,,0,0,0,0,,0,,,27,2734,3eded247f66a4910af5e088d133d3f56,uid-auth-server-mndc-prod-rmq2-694dd857-m595t,"18/4/2026, 9:24 PM"
5e7dcefc-137c-4da1-9cb6-441424447a16,1e70e462e50249ec808761566fb66794,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",MH_CSCU_AU_NS166011,e16eec5d-27f8-4a26-b4b2-2e76d83c9464,2980000,2980000,1200,y,,,138,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,b776afaf-cecc-4f06-b87f-5ea45b93a128,20280813,0,9352,0,,,0,0,,34,v3.4.15,446,1,1,0,,0,,,27,484,,uid-auth-server-prod-rmq4-hsm24-bcd47bbff-c5wpm,"18/4/2026, 9:24 PM"
7be554c4-dad8-4b81-96ba-d3c6f962f5de,54154887f6b940bf9d7f00151f8d1e7b,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",MH_DOP_GA_NS874594,ece37c6e-afd2-46f4-a60e-c74db5ecddab,2980000,2980000,1200,y,,,35,O,,,,,,20250923,0,189,0,,,0,0,,0,,0,0,0,0,,0,,,27,2734,8a727096144372389ec33e9ef24893e38fb88619,uid-auth-server-mndc-prod-rmq1-546b65fc59-6kxjt,"18/4/2026, 9:24 PM"
02faf90b-73b3-4971-82c9-293ded8a3716,fc3decce26b7497289a7071d270f6f45,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",GJCSCBC_BHA_NS635603,8dc109a1-c9c7-4168-a820-38d7866b6a85,940000,940000,900,y,,,80,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,611,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,24,456,,uid-auth-server-6d4ff9f7b6-4r75q,"18/4/2026, 9:24 PM"
761aafaf-4641-4943-8134-c6cadd2d8302,597cfa0be1f24755b7aa37657556d3e0,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",019_S_HAR_NS472606,45576740-24c2-428a-8d24-92684ecff41d,2260000,2260000,900,y,,,140,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,8fbda901-4a05-41d2-86c4-10bfa55cc2be,20280813,0,10880,0,,,0,0,,34,v3.4.15,446,1,1,0,,0,,,4,49,,uid-auth-server-prod-rmq1-646c69f459-wnvdx,"18/4/2026, 9:24 PM"
71f86f88-2d67-4eef-83a7-18fe86358c0f,d6c5cff405da450f93bd09854fbaf625,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",015_RAJ_NS460728,e050c995-c84b-4576-954e-e9a7bb462144,3440000,3440000,1800,y,,,39,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,3,398,2d1ee336114f90a407d910cda9420945931b1269,uid-auth-server-mndc-77ff45558c-8g7zl,"18/4/2026, 9:24 PM"
1aa33e92-5480-4d5f-909b-baf04afb7bb6,456462271aa24ba198203216a2d57787,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",MP_0515L_SN_NS785295,9ee2ad55-c621-4a71-af84-bc59e5277487,3440000,3440000,1800,n,400,,36,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,23,445,0175a3db598a4ae5ab7be66cf9dbce32,uid-auth-server-mndc-prod-rmq1-546b65fc59-d5qcq,"18/4/2026, 9:24 PM"
1c6ab9fb-8417-4ee0-936b-af8bf0dff468,6ed88250cf7d4237ae68e9cbbe988ef4,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",GOLUNISHADBIR,bbaecb10-b44c-4063-ac34-4affbbbaa183,490000,490000,1400,y,,,152,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,a800fd75-64b8-46af-8069-4e7053151c42,20280813,0,9804,0,,,0,0,,34,v3.4.15,220,1,1,0,,0,,,22,401,,uid-auth-server-prod-rmq2-54954d7586-sbdx7,"18/4/2026, 9:24 PM"
7b379303-21d4-41a8-9cc4-3496fa26b35a,4907aff1d982400ca66c50e1cd0cedd7,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",TG_CSC_UMD_NO187687,14f636f8-d5d6-4ad1-a9a5-e0b936d8e90e,2980000,2980000,1200,y,,,88,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,536,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,36,706,,uid-auth-server-mndc-77ff45558c-8g7zl,"18/4/2026, 9:24 PM"
74c07191-e6d8-4df3-b7e4-5d2bcb77765d,04ccf1e32a6446adafc41b816247c1f8,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",GJ_DOP_JMN_NO068979,f4eff673-d7c9-488d-b30b-d3cf4e44154d,650000,PBATS10001,1800,y,,,125,F,RENESAS.ACPL.001,1.3.5,STARTEK.ACPL,FM220U L1,5be084b0-cb74-4edf-9dbf-3aff7733ef5d,20280813,0,11388,0,,,0,0,,34,v3.4.15,37,1,1,0,,0,,,24,2410,,uid-auth-server-prod-rmq2-54954d7586-gd4kj,"18/4/2026, 9:24 PM"
4a4eaee9-86a0-4a85-aa9f-2fee5a061d6b,b162fb781bef4f3ab77eceb28ba31276,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",MP_CSCBC_CH_NO104192,e43fd141-b35a-4cd4-ac78-15f4355f6fca,3440000,3440000,1800,y,,,41,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,23,411,522354af7ade193a1b94a2b89191a78ea3753012,uid-auth-server-prod-rmq1-646c69f459-wnvdx,"18/4/2026, 9:24 PM"
8c0d2b4b-eb11-4e42-9e45-915c18dab06a,d4b95cccfdbf4b238e196b1b6750f619,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",MP_0515L_SN_NS785295,9ee2ad55-c621-4a71-af84-bc59e5277487,3440000,3440000,1800,y,,,38,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,23,445,8bb17b8562b01087257bbd8e4e2b8f6fdafb8287,uid-auth-server-mndc-prod-ceph-66bf4f4674-vhfv2,"18/4/2026, 9:24 PM"
afb12889-db2e-429a-aec0-ea5d91976f07,7278ef157eaf45188af1d10e7151e4ff,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",RJ_DU_0516_NS748156,932cb170-165a-4dc4-a5c8-e5a3a1862fc9,2980000,SERVICEMON,1200,y,,,564,F,,,,,,,,503542,0,,,0,0,NC,34,,314,0,1,0,NC,0,,,8,104,,,"18/4/2026, 9:24 PM"
f121ac76-74ad-4bed-aca8-7bbe8d8725e2,b92c4a84f34b4841939de9befdd25764,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",IPPBBI_1302585,ce2ebcc6-a4a0-4122-a362-b7b14a098d08,650000,PBATS10001,1800,y,,,54,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,412,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,10,221,,uid-auth-server-prod-ceph-5f8d7877f-8jwt8,"18/4/2026, 9:24 PM"
c2a1ed04-db00-4adb-9de8-14903dcefa28,a2af4650607a46b7b8a896f4747da617,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",S_ESD_KMM_70405_1,d3478a66-95fb-4e1a-8f28-43f7970e9594,3110000,PESDT16420,1700,y,,,158,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,e91dbf0c-3e85-4e0e-a852-154bc5260f80,20280813,0,10092,0,,,0,0,,34,v3.4.15,194,1,1,0,,0,,,36,523,,uid-auth-server-prod-rmq2-54954d7586-cbn7r,"18/4/2026, 9:24 PM"
f57e7413-5f16-475c-963d-32ac3d225ea7,2e2761320b7c4822bb3a0381b0aacf1b,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",MP_0515L_ASH_NS904166,de30f5e7-7bde-4cc5-85aa-c87b0bdadba3,2980000,SERVICEMON,1200,y,,,377,F,,,,,,,,149938,0,,,0,0,NC,34,,268,0,1,0,NC,0,,,23,622,,,"18/4/2026, 9:24 PM"
8682fccd-8ed5-4402-87b2-e5d94cf624bc,4befe4516afd431694e58302302e4561,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",TG_CSC_NK_NS292849,e5426a1d-3e09-4330-b3a3-01912e534597,650000,PEPJK10063,1800,y,,,88,F,VTK.RENESAS.001,1.1.4,LINKWELL.LTPL,VTK.L1.V400,7f1a489d-ffc1-4f7d-9e74-068d4e35b734,20280813,0,13178,0,,,0,0,,34,v3.4.15,209,1,1,0,,0,,,36,705,,uid-auth-server-prod-rmq2-54954d7586-dz4fd,"18/4/2026, 9:24 PM"
b00fcfa3-cc41-4483-ac9f-86386ec58a27,35f4db48084d4484bbeecaf120fc7cf4,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",MP_CSCBCGW_NS449924,4a2d1eb8-f054-4efe-89ce-1d3833f3f872,3440000,3440000,1800,y,,,40,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,23,2304,da280dc98ba1e2bcd010c6e61415e8424a68297c,uid-auth-server-mndc-77ff45558c-5p5gh,"18/4/2026, 9:24 PM"
14b9888a-af06-4ffe-9e3c-cfc0c63cf17b,d1874fde3254437c856f45308485cbfc,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",MP_0515L_SN_NS785295,9ee2ad55-c621-4a71-af84-bc59e5277487,3440000,3440000,1800,n,403,,38,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,23,445,,uid-auth-server-mndc-prod-rmq1-546b65fc59-d8dwg,"18/4/2026, 9:24 PM"
c23842fd-6f69-4221-8ef9-1a8b3e341cbc,48cd0eae2c8a4bc1aeffcfedab9e46bb,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",RJ_DU_0516_NS748156,932cb170-165a-4dc4-a5c8-e5a3a1862fc9,2980000,2980000,1200,y,,,34,O,,,,,,20250923,0,189,0,,,0,0,,0,,0,0,0,0,,0,,,8,104,d4456c7f0c00b5f8a5098d1f8d955448a8d39124,uid-auth-server-mndc-prod-rmq2-694dd857-hs4k9,"18/4/2026, 9:24 PM"
66dc5701-4167-4ce4-903a-85a4f70b57d8,58ea72b27eda437fa90ab0fede981f76,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",VADAMALAPETA_CTR0015,3b62469a-de66-4549-9eb3-5d1260bb3d09,210000,PGVWV24263,1100,y,,,41,O,,,,,,20250923,0,65,0,,,0,0,,0,,0,0,0,0,,0,,,28,2823,7c88eef28c8056d36c0302d279aa30e4fe39e4c3,uid-auth-server-mndc-prod-ceph-66bf4f4674-lt2kn,"18/4/2026, 9:24 PM"
f48e9f83-956f-44d2-85fa-cbd34921892a,ec65540fbc8f427c83d7803ddc5737c3,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",IPPBOD_1173100,175e6a1c-59b8-41a5-810a-bf5cbcaae66b,650000,PBATS10001,1800,y,,,92,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,313,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,21,383,,uid-auth-server-prod-rmq4-hsm24-bcd47bbff-9pg9c,"18/4/2026, 9:24 PM"
5dcd7c54-4648-4566-8fe3-beda8759809e,34ccc95e3f9448aa9ab28b363e19d0f9,"18/4/2026, 9:24 PM","18/4/2026, 9:24 PM",RDDN_KSG_NS796210,13950814-05f5-48ff-ba26-b12b7d956b73,2980000,2980000,1200,y,,,31,O,,,,,,20250923,0,189,0,,,0,0,,0,,0,0,0,0,,0,,,10,212,f6c13b9a416b37be7671cf3849bf04fa30ae851d,uid-auth-server-mndc-77ff45558c-zshqv,"18/4/2026, 9:24 PM"
7307ece9-a0a8-4750-ad48-043c2dec8f52,6f7f4218980d408a8d59ad4efd6529f9,"18/4/2026, 9:25 PM","18/4/2026, 9:25 PM",21118006NAGARIUR_CTR,084a9156-4c43-4334-bd9c-187344df46e1,210000,PGVWV24263,1700,y,,,92,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3362,443,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,28,516,,uid-auth-server-prod-rmq4-hsm24-bcd47bbff-tgplq,"18/4/2026, 9:25 PM"
